"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"272","Unofficial Remix","The Perfect Drug","DT4CT Remix","Disco Trash","Nine Inch Nails - NINRemixes.com Unofficial - 272 - The Perfect Drug, Disco Trash, by DT4CT Remix (Unofficial Remix).mp3","967","27","5.9","?","0.148896","0.0252366","1185554283",,"0","danceable","danceable",
"273","Unofficial Remix","Ruiner","J Mix",,"Nine Inch Nails - NINRemixes.com Unofficial - 273 - Ruiner remixed by J Mix (Unofficial Remix).mp3","713","23","5","?","0.1443","0.02886","1187817540",,"0","ripped from rusty nails","ripped from rusty nails",
"347","Unofficial Remix","Ruiner","J Mix","Ruin It All 666 V2","Nine Inch Nails - NINRemixes.com Unofficial - 347 - Ruiner, Ruin It All 666 V2, by J Mix (Unofficial Remix).mp3","495","7","5.3","?","0.0772917","0.0145833","1190604746",,"0",NULL,NULL,
"274","Unofficial Remix","The Persistence Of Loss","Steveolectric",,"Nine Inch Nails - NINRemixes.com Unofficial - 274 - The Persistence Of Loss remixed by Steveolectric (Unofficial Remix).mp3","1427","86","6.1","Y","0.363404","0.0595745","1186078812",,"1","ambient techno, mellow, trance","trance, mellow, ambient techno",
"275","Unofficial Remix","Starfuckers, Inc.","Josh Campbell","May Cause Damage","Nine Inch Nails - NINRemixes.com Unofficial - 275 - Starfuckers, Inc., May Cause Damage, by Josh Campbell (Unofficial Remix).mp3","427","9","5","Y","0.105882","0.0211765","1187667423",,"0","cats in heat","cats in heat","This is the first time i have used the program acid..You probally cannot tell but i used something from every multitrack song, be it a out of beat drum in the background, to a single fx..I know it could of been better but there is a lot to acid, I plan on mastering the program....Josh"
"276","Cover","Gave Up","DMW",,"Nine Inch Nails - NINRemixes.com Unofficial - 276 - Gave Up covered by DMW (Cover).mp3","582","18","5.7","?","0.179371","0.0314685","1186165231",,"0","top notch","top notch",
"277","Unofficial Remix","Closer","Unknown","Desperation","Nine Inch Nails - NINRemixes.com Unofficial - 277 - Closer, Desperation, by Unknown (Unofficial Remix).mp3","603","15","5.7","?","0.124538","0.0218487","1187014648",,"0",NULL,NULL,
"278","Unofficial Remix","Mashup","P. Nuht Budder","Last Time Bomb","Nine Inch Nails - NINRemixes.com Unofficial - 278 - Mashup, Last Time Bomb, by P. Nuht Budder (Unofficial Remix).mp3","413","13","5.6","?","0.152854","0.0272953","1186581955",,"0",NULL,NULL,
"279","Cover","Closer","Keith Nelson",,"Nine Inch Nails - NINRemixes.com Unofficial - 279 - Closer covered by Keith Nelson (Cover).mp3","478","11","5.3","?","0.122737","0.0231579","1186166391",,"0","Great Cover I hope you d, lovely dahling mwuah, sucks","sucks, lovely dahling mwuah, Great Cover I hope you d, ",
"280","Unofficial Remix","The Great Below","Sean McKeever","Deep Blue","Nine Inch Nails - NINRemixes.com Unofficial - 280 - The Great Below, Deep Blue, by Sean McKeever (Unofficial Remix).mp3","898","24","5.9","?","0.156697","0.0265589","1186166760",,"0","atmospheric, fucknut, trance","trance, fucknut, atmospheric, ambient",
"281","Unofficial Remix","The Day The World Went Away","Ender","Vox Mix","Nine Inch Nails - NINRemixes.com Unofficial - 281 - The Day The World Went Away, Vox Mix, by Ender (Unofficial Remix).mp3","561","9","5.9","?","0.0967213","0.0163934","1186168051",,"0","eh?","eh?",
"282","Unofficial Remix","Mashup","TimG","Bloc Of Nails","Nine Inch Nails - NINRemixes.com Unofficial - 282 - Mashup, Bloc Of Nails, by TimG (Unofficial Remix).mp3","622","27","5.5","?","0.241857","0.0439739","1186168453",,"0","bit cardiacs :), omg, sped up thtf","sped up thtf, omg, bit cardiacs :)",
"283","Unofficial Remix","Mashup","Idoliside","Voices Of Trent","Nine Inch Nails - NINRemixes.com Unofficial - 283 - Mashup, Voices Of Trent, by Idoliside (Unofficial Remix).mp3","436","16","5.9","?","0.192093","0.0325581","1186265044",,"0","beat box?","beat box?",
"284","Unofficial Remix","Closer","Timtino","Web","Nine Inch Nails - NINRemixes.com Unofficial - 284 - Closer, Web, by Timtino   (Unofficial Remix).mp3","407","9","4.1","?","0.0822055","0.0200501","1186171070",,"0","embarassingly stupid","embarassingly stupid",
"318","Unofficial Remix","The Day The World Went Away","Static","Assembly","Nine Inch Nails - NINRemixes.com Unofficial - 318 - The Day The World Went Away, Assembly, by Static (Unofficial Remix).mp3","522","9","5.5","?","0.0963035","0.0175097","1186939046",,"0",NULL,NULL,
"286","Unofficial Remix","The Perfect Drug","Suprosa","Hello World","Nine Inch Nails - NINRemixes.com Unofficial - 286 - The Perfect Drug, Hello World, by Suprosa (Unofficial Remix).mp3","417","5","5.3","?","0.064951","0.0122549","1186171399",,"0",NULL,NULL,
"287","Unofficial Remix","Mashup","Fettdog","Ringfinger Lapdance","Nine Inch Nails - NINRemixes.com Unofficial - 287 - Mashup , Ringfinger Lapdance, by Fettdog (Unofficial Remix).mp3","571","5","5.3","?","0.0469858","0.00886525","1186173722",,"0",NULL,NULL,
"288","Unofficial Remix","Closer","AudioDile","To The Editor","Nine Inch Nails - NINRemixes.com Unofficial - 288 - Closer, To The Editor, by AudioDile (Unofficial Remix).mp3","1540","44","6.2","?","0.175858","0.0283641","1186174108",,"0","funny","funny",
"289","Unofficial Remix","The Day The World Went Away","Isz","Jurassic Mix","Nine Inch Nails - NINRemixes.com Unofficial - 289 - The Day The World Went Away, Jurassic Mix, by Isz  (Unofficial Remix).mp3","423","6","5.1","?","0.073031","0.0143198","1186174292",,"0","some unconnected noises","some unconnected noises",
"294","Cover","Pinion","DMW","Intro","Nine Inch Nails - NINRemixes.com Unofficial - 294 - Pinion, Intro, by DMW (Cover).mp3","424","15","5.3","?","0.190191","0.0358852","1186582336",,"0",NULL,NULL,
"293","Fan Inspired Song","Fan Inspired Song","Christopher Brooks","Empty (Inst Demo)","Nine Inch Nails - NINRemixes.com Unofficial - 293 - Empty (Inst Demo) by Christopher Brooks (Fan Inspired Song).mp3","176","13","4.1","Y","0.304571","0.0742857","1186539460",,"0","nice.","nice.",
"285","Unofficial Remix","All The Love In The World","Idoliside","All The Jazz In The World","Nine Inch Nails - NINRemixes.com Unofficial - 285 - All The Love In The World, All The Jazz In The World, by Idoliside (Unofficial Remix).mp3","620","19","5.8","?","0.178029","0.0306947","1186940045",,"0",NULL,NULL,
"290","Unofficial Remix","Gave Up","Josh Campbell","Wartime Technoish Instrumental","Nine Inch Nails - NINRemixes.com Unofficial - 290 - Gave Up, Wartime Technoish Instrumental, by Josh Campbell (Unofficial Remix).mp3","547","16","4.8","Y","0.0992481","0.0206767","1186264403",,"0",NULL,NULL,
"291","Fan Inspired Song","Fan Inspired Song","C. Harris","Missing Pieces","Nine Inch Nails - NINRemixes.com Unofficial - 291 - Missing Pieces by C. Harris (Fan Inspired Song).mp3","156","7","6","?","0.194805","0.0324675","1186335380",,"0","Instrumental with balls, and beauty","Instrumental with balls, and beauty","No looping. No samples. I use raw recording operations (bedroom, laptop) that's all. Wide range of influences, NIN being key. Check out the site- www.myspace.com/coleharrismusic"
"292","Cover","Now I'm Nothing","Brad Loehr",,"Nine Inch Nails - NINRemixes.com Unofficial - 292 - Now I'm Nothing covered by Brad Loehr (Cover).mp3","636","31","4.3","?","0.209076","0.0486224","1186549173",,"0","tag?, yikes","yikes, tag?","Now Im nothing covered by Brad Loehr"
"295","Unofficial Remix","The Day The World Went Away","Sean McKeever","Silent But Deadly","Nine Inch Nails - NINRemixes.com Unofficial - 295 - The Day The World Went Away, Silent But Deadly, by Sean McKeever (Unofficial Remix).mp3","437","7","5.1","?","0.0834112","0.0163551","1186585506",,"0",NULL,NULL,
"296","Unofficial Remix","Closer","Nine Inch Goombas","Closer To Mario","Nine Inch Nails - NINRemixes.com Unofficial - 296 - Closer, Closer To Mario, by Nine Inch Goombas (Unofficial Remix).mp3","1780","51","6.2","?","0.179502","0.0289519","1186583974",,"0","LAWLZ, Meathead, what more do you want?","what more do you want?, Meathead, LAWLZ","http://www.d8i.com/~meathead/av/av.html

http://www.d8i.com/~meathead/dumbcrap/"
"297","Unofficial Remix","The Wretched","Reaps","Nice Version","Nine Inch Nails - NINRemixes.com Unofficial - 297 - The Wretched, Nice Version, by Reaps (Unofficial Remix).mp3","935","28","6","?","0.17012","0.0283533","1186584568",,"0",NULL,NULL,
"298","Unofficial Remix","Mashup","JeeL","Heresy God Is Dead","Nine Inch Nails - NINRemixes.com Unofficial - 298 - Mashup, Heresy God Is Dead, by JeeL (Unofficial Remix).mp3","290","7","4.7","?","0.115035","0.0244755","1186585510",,"0","cheap rip-off","cheap rip-off",
"299","Unofficial Remix","The Day The World Went Away","Luke","Blue","Nine Inch Nails - NINRemixes.com Unofficial - 299 - The Day The World Went Away, Blue, by Luke (Unofficial Remix).mp3","753","15","5.3","?","0.100135","0.0188934","1186587063",,"0",NULL,NULL,
"300","Cover","Just Like You Imagined","Jeremy",,"Nine Inch Nails - NINRemixes.com Unofficial - 300 - Just Like You Imagined covered by Jeremy (Cover).mp3","950","22","5.9","N","0.140628","0.0238353","1186615517",,"0","instumental","instumental",
"301","Unofficial Remix","Pinion","Steveolectric",,"Nine Inch Nails - NINRemixes.com Unofficial - 301 - Pinion remixed by Steveolectric (Unofficial Remix).mp3","1439","91","6.2","Y","0.379232","0.0611664","1186685447",,"0","Just awesome, wow!","wow!, Just awesome",
"302","Fan Inspired Song","Fan Inspired Song","Boodaphonic","Night","Nine Inch Nails - NINRemixes.com Unofficial - 302 - Night by Boodaphonic (Fan Inspired Song).mp3","155","8","4.4","Y","0.227097","0.0516129","1186761844",,"0","quite nice","quite nice",
"304","Unofficial Remix","No, You Don't","Ripe","Crisp","Nine Inch Nails - NINRemixes.com Unofficial - 304 - No, You Don't, Crisp, by Ripe (Unofficial Remix).mp3","712","17","5.6","?","0.131571","0.0234949","1199337725",,"0",NULL,NULL,
"305","Cover","All The Love In The World","Lithium Dawn","Pop","Nine Inch Nails - NINRemixes.com Unofficial - 305 - All The Love In The World, Pop, by Lithium Dawn (Cover).mp3","932","39","6","?","0.24","0.04","1186813220",,"0","poopish lulz, poppish","poppish, poopish lulz",
"306","Unofficial Remix","Metal","DJ Lee","Gristle","Nine Inch Nails - NINRemixes.com Unofficial - 306 - Metal, Gristle, by DJ Lee (Unofficial Remix).mp3","891","28","6.2","?","0.187007","0.0301624","1211661458",,"0",NULL,NULL,"Mixed on November 23, 2000 by Lee.  Mixing source-Metal on Nine Inch Nails/Things Falling Apart.  This is a separate mix from Lee's Completion Mix of Metal, which was made from the two small mp3 clips floating around the internet in 1998 (roughly 20 sec.).  Someone please send this mix to Nothing Records and/or Trent.  Lee is busy recording an album independantly and would like to use this as a reference of skill.  Contact is chrisa@mnsi.net.
If you like this mix, be sure to check out Heresy Gristle Mix and Starfuckers Contemplation Mix.
All feedback welcomed.
     -Lee
	chrisa@mnsi.net

Much thanx to Mr. Reznor for his vision."
"307","Unofficial Remix","We're In This Together","Abattoir","Solidarity","Nine Inch Nails - NINRemixes.com Unofficial - 307 - We're In This Together, Solidarity, by Abattoir (Unofficial Remix).mp3","868","12","5.4","?","0.0752613","0.0139373","1186842370",,"0",NULL,NULL,
"308","Cover","Piggy","DMW",,"Nine Inch Nails - NINRemixes.com Unofficial - 308 - Piggy covered by DMW (Cover).mp3","557","19","5.7","?","0.196552","0.0344828","1186843725",,"0",NULL,NULL,
"309","Unofficial Remix","Mashup","DJ Mezmerize","Lose Yourself Closer","Nine Inch Nails - NINRemixes.com Unofficial - 309 - Mashup, Lose Yourself Closer, by DJ Mezmerize (Unofficial Remix).mp3","405","7","5.8","?","0.1015","0.0175","1186845753",,"0",NULL,NULL,
"310","Unofficial Remix","Every Day Is Exactly The Same","Pjat Lain","She Mix","Nine Inch Nails - NINRemixes.com Unofficial - 310 - Every Day Is Exactly The Same, She Mix, by Pjat Lain (Unofficial Remix).mp3","1408","61","5.8","?","0.242731","0.0418502","1186846143",,"0","genius, pretty cool, trippy","trippy, pretty cool, genius, ",
"311","Unofficial Remix","Mashup","Totom","You Know These Boots Are Getting Smaller","Nine Inch Nails - NINRemixes.com Unofficial - 311 - Mashup, You Know These Boots Are Getting Smaller, by Totom (Unofficial Remix).mp3","670","25","5.5","?","0.205224","0.0373134","1186847763",,"0","LOL","LOL",
"312","Unofficial Remix","Mashup","Sean McKeever","Closer To The Day","Nine Inch Nails - NINRemixes.com Unofficial - 312 - Mashup, Closer To The Day, by Sean McKeever (Unofficial Remix).mp3","426","14","6","?","0.197647","0.0329412","1186854383",,"0",NULL,NULL,
"313","Fan Inspired Song","Fan Inspired Song","C. Harris","Blind","Nine Inch Nails - NINRemixes.com Unofficial - 313 - Blind by C. Harris (Fan Inspired Song).mp3","138","7","5.5","?","0.240876","0.0437956","1186884969",,"0","Dark sound","Dark sound",
"314","Fan Inspired Song","Fan Inspired Song","Boodaphonic","Aqui","Nine Inch Nails - NINRemixes.com Unofficial - 314 - Aqui by Boodaphonic (Fan Inspired Song).mp3","167","7","4.1","Y","0.171856","0.0419162","1186929510",,"0",NULL,NULL,
"315","Cover","The Frail","DMW",,"Nine Inch Nails - NINRemixes.com Unofficial - 315 - The Frail covered by DMW (Cover).mp3","427","16","5.7","?","0.217143","0.0380952","1186934337",,"0",NULL,NULL,
"316","Cover","Into The Void","Meathead",,"Nine Inch Nails - NINRemixes.com Unofficial - 316 - Into The Void covered by Meathead (Cover).mp3","780","24","5.4","?","0.168093","0.0311284","1186935374",,"0","MIDI, like someone shat in my, why?","why?, MIDI, like someone shat in my",
"317","Unofficial Remix","Closer","2 Many DJs",,"Nine Inch Nails - NINRemixes.com Unofficial - 317 - Closer remixed by 2 Many DJs (Unofficial Remix).mp3","459","8","5","?","0.0772627","0.0154525","1186937489",,"0",NULL,NULL,
"303","Unofficial Remix","Mashup","Totom","Radio Live Collector","Nine Inch Nails - NINRemixes.com Unofficial - 303 - Mashup, Radio Live Collector, by Totom (Unofficial Remix).mp3","216","7","4.7","?","0.153023","0.0325581","1186940629",,"0",NULL,NULL,
"319","Unofficial Remix","Closer","Unknown","Dilated Beach","Nine Inch Nails - NINRemixes.com Unofficial - 319 - Closer, Dilated Beach, by Unknown (Unofficial Remix).mp3","476","10","5","?","0.107759","0.0215517","1186947740",,"0",NULL,NULL,
"320","Unofficial Remix","The Fragile","Half",,"Nine Inch Nails - NINRemixes.com Unofficial - 320 - The Fragile remixed by Half (Unofficial Remix).mp3","669","9","5.1","?","0.0690226","0.0135338","1187408290",,"0",NULL,NULL,
"335","Unofficial Remix","Eraser","Anti-social",,"Nine Inch Nails - NINRemixes.com Unofficial - 335 - Eraser remixed by Anti-social (Unofficial Remix).mp3","428","8","4.9","?","0.0711864","0.0145278","1187408282",,"0",NULL,NULL,
"321","Unofficial Remix","A Violet Fluid","Unknown","Diacetylmorphine","Nine Inch Nails - NINRemixes.com Unofficial - 321 - A Violet Fluid, Diacetylmorphine, by Unknown (Unofficial Remix).mp3","378","9","5","?","0.121294","0.0242588","1187270842",,"0",NULL,NULL,
"322","Unofficial Remix","Mashup","Unknown","Crushingly Close","Nine Inch Nails - NINRemixes.com Unofficial - 322 - Mashup, Crushingly Close, by Unknown (Unofficial Remix).mp3","436","17","5.9","?","0.220047","0.037296","1187271491",,"0",NULL,NULL,
"323","Unofficial Remix","Last","Unknown","Psychotic Episodes","Nine Inch Nails - NINRemixes.com Unofficial - 323 - Last, Psychotic Episodes, by Unknown (Unofficial Remix).mp3","626","7","3.9","?","0.0438907","0.011254","1187272092",,"0",NULL,NULL,
"324","Unofficial Remix","The Perfect Drug","Zen",,"Nine Inch Nails - NINRemixes.com Unofficial - 324 - The Perfect Drug remixed by Zen (Unofficial Remix).mp3","586","12","5.6","?","0.106024","0.0189329","1187272642",,"0",NULL,NULL,
"325","Unofficial Remix","Wish","Reaps","Disco Disaster Mix","Nine Inch Nails - NINRemixes.com Unofficial - 325 - Wish , Disco Disaster Mix, by Reaps (Unofficial Remix).mp3","753","13","5.5","?","0.0822011","0.0149457","1187272851",,"0",NULL,NULL,
"326","Unofficial Remix","Mashup","Totom","All The Love In The Revelator","Nine Inch Nails - NINRemixes.com Unofficial - 326 - Mashup, All The Love In The Revelator, by Totom (Unofficial Remix).mp3","479","17","5.6","?","0.188235","0.0336134","1187273501",,"0",NULL,NULL,
"327","Cover","The Wretched","DMW",,"Nine Inch Nails - NINRemixes.com Unofficial - 327 - The Wretched covered by DMW (Cover).mp3","670","20","5.8","?","0.175227","0.0302115","1187273667",,"0",NULL,NULL,
"328","Unofficial Remix","Happiness In Slavery","Slave Pig",,"Nine Inch Nails - NINRemixes.com Unofficial - 328 - Happiness In Slavery remixed by Slave Pig (Unofficial Remix).mp3","595","9","5.9","?","0.0901528","0.0152801","1187274068",,"0",NULL,NULL,
"329","Cover","The Great Below","Lithium Dawn",,"Nine Inch Nails - NINRemixes.com Unofficial - 329 - The Great Below covered by Lithium Dawn (Cover).mp3","1379","40","6.1","?","0.178363","0.0292398","1187275150",,"0",NULL,NULL,
"330","Unofficial Remix","Ruiner","Musicbox",,"Nine Inch Nails - NINRemixes.com Unofficial - 330 - Ruiner remixed by Musicbox (Unofficial Remix).mp3","469","8","5.7","?","0.0878855","0.0154185","1187276026",,"0",NULL,NULL,
"331","Unofficial Remix","The Big Come Down","DJ Lee","Shred Mix","Nine Inch Nails - NINRemixes.com Unofficial - 331 - The Big Come Down, Shred Mix, by DJ Lee (Unofficial Remix).mp3","513","14","5.9","?","0.16487","0.0279441","1187278068",,"0",NULL,NULL,
"332","Unofficial Remix","Starfuckers, Inc.","Sean McKeever","Mergers And Acquisitions","Nine Inch Nails - NINRemixes.com Unofficial - 332 - Starfuckers, Inc., Mergers And Acquisitions, by Sean McKeever (Unofficial Remix).mp3","460","9","5.6","?","0.110769","0.0197802","1187279137",,"0",NULL,NULL,
